accident_severity,urban_or_rural_area,is_weekend,is_peak_hour,road_surface_binary,weather_condition_grouped_Foggy,weather_condition_grouped_Other,weather_condition_grouped_Rainy,weather_condition_grouped_Snowy,light_condition_grouped_Poor Visibility,group_speed_limit_Low,group_speed_limit_Medium,accident_severity_binary
2,1,0,1,1,0,0,0,0,0,1,0,1
2,1,0,1,1,0,0,0,0,0,1,0,1
3,2,0,0,0,0,0,1,0,0,0,0,0
2,2,0,1,0,0,0,1,0,0,0,0,1
2,1,0,0,0,0,0,0,0,0,1,0,1
3,2,0,1,0,0,0,0,0,0,0,0,0
2,2,0,0,1,0,0,0,0,0,0,0,1
3,2,0,1,1,0,0,0,0,0,0,0,0
2,2,0,1,0,0,0,0,0,0,0,0,1
3,1,0,1,1,0,0,0,0,0,1,0,0
3,1,0,1,0,0,0,1,0,0,1,0,0
3,2,0,0,0,0,0,1,0,0,0,0,0
3,1,0,1,1,0,0,0,0,0,1,0,0
3,2,0,1,1,0,0,0,0,0,0,0,0
3,2,0,0,1,0,0,0,0,0,0,0,0
3,2,0,1,1,0,0,0,0,0,1,0,0
3,2,1,0,1,0,0,0,0,0,0,0,0
3,2,1,1,0,0,0,0,0,0,0,1,0
3,2,1,1,0,0,0,1,0,0,0,1,0
2,1,0,0,1,0,0,0,0,0,1,0,1
3,2,1,1,0,0,0,0,0,0,0,0,0
3,1,1,0,0,0,0,1,0,0,1,0,0
2,1,1,1,0,0,0,1,0,0,0,0,1
2,2,1,1,0,0,0,1,0,0,0,0,1
3,1,1,0,1,0,0,0,0,0,1,0,0
3,2,1,0,1,0,0,0,0,0,1,0,0
3,1,1,0,1,0,0,0,0,0,1,0,0
3,1,0,0,1,0,1,0,0,0,1,0,0
2,2,0,1,0,0,0,0,0,0,0,0,1
2,2,1,1,1,0,0,0,0,0,0,0,1
2,1,0,0,1,0,1,0,0,0,1,0,1
2,2,1,0,0,0,0,0,0,0,0,0,1
2,1,1,0,1,0,0,0,0,0,1,0,1
2,1,1,0,1,0,0,0,0,0,1,0,1
3,2,0,1,1,0,0,0,0,0,0,0,0
3,1,1,0,0,0,0,0,0,0,1,0,0
2,2,1,0,1,0,0,0,0,0,0,0,1
2,1,1,0,1,0,0,0,0,0,1,0,1
1,2,1,0,1,0,0,0,0,0,0,0,1
2,1,1,0,1,0,0,0,0,0,1,0,1
2,2,0,0,0,0,0,0,0,0,0,0,1
3,2,0,1,1,0,0,0,0,0,1,0,0
2,2,1,0,1,0,0,0,0,0,0,0,1
2,2,0,0,1,0,0,0,0,0,0,0,1
3,1,0,1,1,0,0,0,0,0,1,0,0
2,2,0,1,1,0,0,0,0,0,0,1,1
3,2,0,1,1,0,0,0,0,0,0,0,0
3,1,0,0,1,0,0,0,0,0,1,0,0
3,2,0,0,1,0,1,0,0,0,0,0,0
2,1,0,0,1,0,0,0,0,0,1,0,1
2,1,1,0,1,0,0,0,0,0,1,0,1
2,1,0,0,1,0,0,0,0,0,1,0,1
3,2,0,0,1,0,0,0,0,0,0,0,0
2,1,0,1,1,0,0,0,0,0,1,0,1
3,1,0,0,1,0,0,0,0,0,1,0,0
3,1,0,0,1,0,0,0,0,0,1,0,0
2,2,0,0,0,0,0,0,0,0,0,0,1
2,2,0,1,0,0,0,1,0,0,0,0,1
2,1,1,0,0,0,0,0,0,0,1,0,1
2,1,0,1,1,0,0,0,0,0,1,0,1
3,2,0,0,1,0,0,0,0,0,0,0,0
3,2,0,1,1,0,0,0,0,0,0,0,0
2,1,0,1,1,0,0,0,0,0,1,0,1
3,2,0,0,1,0,0,0,0,1,1,0,0
2,2,0,0,1,0,0,0,0,0,0,0,1
2,1,0,1,1,0,0,0,0,0,1,0,1
3,2,0,1,1,0,0,0,0,0,0,0,0
3,2,0,0,1,0,0,0,0,0,0,0,0
1,2,0,0,1,0,0,0,0,0,0,0,1
3,1,0,0,1,0,0,0,0,0,1,0,0
3,1,0,0,1,0,0,0,0,0,0,0,0
2,2,0,1,1,0,0,0,0,0,0,0,1
2,1,0,1,1,0,0,0,0,0,1,0,1
2,1,0,0,1,0,0,0,0,0,1,0,1
2,1,0,0,1,0,0,0,0,0,1,0,1
2,2,0,1,1,0,0,0,0,0,0,1,1
3,1,1,1,1,0,0,0,0,0,1,0,0
3,2,0,1,1,0,0,0,0,0,0,0,0
2,2,0,1,0,0,0,0,0,0,0,0,1
3,2,0,0,1,0,0,0,0,0,0,0,0
2,2,0,0,1,0,0,0,0,0,0,1,1
2,1,0,1,0,0,0,1,0,0,1,0,1
3,1,1,1,0,0,0,1,0,0,1,0,0
2,2,0,1,0,0,0,1,0,0,0,0,1
3,1,0,0,1,0,1,0,0,0,1,0,0
3,2,0,1,0,0,0,1,0,0,0,0,0
2,2,0,1,1,0,0,0,0,0,0,0,1
3,1,0,1,1,0,0,0,0,0,1,0,0
3,2,1,1,1,0,0,0,0,0,0,0,0
2,1,1,0,1,0,0,0,0,0,1,0,1
2,2,0,0,0,0,0,0,0,0,0,0,1
2,2,1,0,1,0,0,0,0,0,0,0,1
2,1,0,1,1,0,0,0,0,0,1,0,1
1,2,1,1,1,0,0,0,0,0,0,0,1
3,1,1,1,1,0,0,0,0,0,1,0,0
3,2,1,1,1,0,0,0,0,0,1,0,0
3,1,1,0,1,0,0,0,0,0,1,0,0
3,2,0,0,1,0,0,0,0,0,0,0,0
2,2,1,1,0,0,0,0,0,0,0,0,1
2,2,0,0,1,0,0,0,0,1,0,0,1
3,2,1,1,1,0,0,0,0,0,0,1,0
3,1,1,1,1,0,0,0,0,0,1,0,0
2,2,1,1,0,0,0,1,0,1,0,0,1
1,2,1,0,1,0,0,0,0,0,0,0,1
2,2,1,1,1,0,0,0,0,0,0,0,1
2,1,1,0,1,0,0,0,0,0,1,0,1
2,1,0,1,1,0,0,0,0,0,1,0,1
3,2,0,1,1,0,0,0,0,0,0,0,0
3,2,0,0,1,0,0,0,0,0,0,0,0
3,2,1,1,1,0,0,0,0,0,1,0,0
2,1,0,0,1,0,0,0,0,0,1,0,1
1,2,0,0,1,0,0,0,0,0,0,0,1
2,1,0,0,1,0,0,0,0,0,1,0,1
2,2,0,0,1,0,0,0,0,0,0,0,1
1,2,0,0,1,0,0,0,0,0,0,0,1
3,1,1,0,1,0,0,0,0,0,1,0,0
3,2,0,1,1,0,0,0,0,0,0,0,0
3,2,0,1,1,0,0,0,0,0,1,0,0
3,1,1,1,1,0,0,0,0,0,1,0,0
2,2,0,0,1,0,0,0,0,0,1,0,1
3,1,0,0,1,0,0,0,0,0,0,1,0
2,2,0,0,0,0,0,0,0,0,0,0,1
2,2,0,1,1,0,0,0,0,0,0,1,1
2,1,0,1,1,0,0,0,0,0,1,0,1
3,2,0,1,0,0,0,0,0,0,0,0,0
2,1,0,0,1,0,0,0,0,0,0,1,1
3,2,0,0,1,0,0,0,0,1,1,0,0
2,1,0,0,1,0,0,0,0,0,1,0,1
2,2,0,0,0,0,0,0,0,0,0,0,1
2,2,0,0,1,0,0,0,0,0,0,0,1
3,1,0,0,1,0,0,0,0,0,1,0,0
2,1,0,1,1,0,0,0,0,0,1,0,1
2,1,0,0,0,0,0,0,0,0,0,1,1
3,2,0,1,1,0,0,0,0,0,0,0,0
3,1,0,1,0,0,0,1,0,0,1,0,0
3,1,0,1,1,0,0,0,0,0,1,0,0
2,2,0,1,1,0,0,0,0,0,0,0,1
2,1,0,1,1,0,0,0,0,0,1,0,1
3,1,0,0,1,0,0,0,0,0,1,0,0
2,2,1,0,1,0,0,0,0,0,0,0,1
2,1,0,0,1,0,0,0,0,0,1,0,1
3,1,0,0,1,0,0,0,0,0,0,0,0
3,2,0,0,1,0,0,0,0,0,0,0,0
2,2,0,1,0,0,0,0,0,0,0,0,1
2,2,0,0,1,0,0,0,0,0,0,0,1
2,1,0,0,0,0,0,1,0,0,1,0,1
3,2,0,1,1,0,0,0,0,0,0,0,0
2,1,0,0,0,0,0,1,0,0,1,0,1
2,2,1,0,1,0,0,0,0,0,0,0,1
1,2,0,1,1,0,0,0,0,0,0,0,1
3,1,0,1,0,0,0,1,0,0,1,0,0
3,2,0,0,1,0,0,0,0,0,0,1,0
2,1,0,1,0,0,0,0,0,0,1,0,1
2,2,0,0,0,0,0,1,0,0,0,0,1
2,2,0,0,0,0,0,1,0,0,0,1,1
3,1,0,1,0,0,0,0,0,0,1,0,0
3,1,0,0,1,0,0,0,0,0,1,0,0
3,2,0,0,1,0,0,0,0,1,0,0,0
2,2,0,0,0,0,0,1,0,0,0,0,1
3,2,1,0,0,0,0,1,0,1,0,0,0
2,1,0,0,0,0,0,1,0,0,1,0,1
3,1,0,0,1,0,0,0,0,0,1,0,0
2,1,0,1,0,0,0,1,0,0,1,0,1
2,2,1,0,1,0,0,0,0,0,0,0,1
2,1,0,1,1,0,1,0,0,0,1,0,1
2,2,1,0,1,0,0,0,0,0,1,0,1
2,2,1,0,0,0,0,0,0,0,0,0,1
3,1,1,1,1,0,0,0,0,0,1,0,0
3,1,1,1,1,0,0,0,0,0,1,0,0
2,2,0,0,0,0,0,1,0,1,0,0,1
2,1,1,0,1,0,0,0,0,0,1,0,1
3,1,1,0,1,0,0,0,0,0,1,0,0
2,2,0,0,1,0,0,0,0,0,1,0,1
3,2,1,0,0,0,0,1,0,1,0,0,0
2,1,0,1,1,0,0,0,0,0,1,0,1
3,2,1,1,1,0,0,0,0,0,0,0,0
2,2,1,0,1,0,0,0,0,1,0,0,1
2,2,1,1,0,0,0,1,0,0,0,0,1
1,1,1,1,0,0,0,1,0,0,0,1,1
2,1,1,0,0,0,0,0,0,0,1,0,1
2,2,1,0,0,0,0,1,0,0,0,0,1
3,2,1,0,0,0,0,1,0,1,0,0,0
2,1,1,0,1,0,0,0,0,0,1,0,1
3,1,1,0,0,0,0,1,0,0,1,0,0
3,1,1,0,0,0,0,1,0,0,0,0,0
3,2,0,0,0,0,1,0,0,0,1,0,0
3,1,0,0,0,0,0,1,0,0,1,0,0
2,2,0,0,0,0,0,1,0,1,0,0,1
3,2,0,0,1,0,0,0,0,0,0,1,0
1,2,0,1,1,0,0,0,0,0,0,0,1
3,1,0,0,1,0,0,0,0,0,1,0,0
2,1,0,1,1,0,0,0,0,0,1,0,1
2,1,0,1,1,0,0,0,0,0,1,0,1
3,1,1,0,0,0,0,0,0,0,1,0,0
2,2,0,0,1,0,0,0,0,0,0,0,1
3,1,0,0,1,0,0,0,0,0,1,0,0
2,2,1,1,1,0,0,0,0,0,0,0,1
3,2,0,0,0,0,0,0,0,0,0,0,0
2,1,0,0,0,0,0,0,0,0,0,1,1
3,1,0,0,1,0,0,0,0,0,1,0,0
3,1,0,0,1,0,0,0,0,0,1,0,0
2,2,0,0,0,0,0,0,0,1,0,0,1
3,1,0,1,0,0,0,1,0,0,0,0,0
3,1,0,1,0,0,0,1,0,0,1,0,0
2,2,0,0,0,0,0,1,0,0,0,0,1
3,1,0,1,0,0,0,1,0,0,1,0,0
3,2,0,1,0,0,0,1,0,0,0,1,0
3,2,0,1,0,0,0,0,0,0,0,0,0
3,2,0,1,0,0,0,1,0,0,0,0,0
3,2,0,1,0,0,0,0,0,0,0,1,0
3,1,0,0,0,0,0,1,0,0,1,0,0
3,1,0,0,1,0,0,0,0,0,1,0,0
3,1,0,0,1,0,0,0,0,0,1,0,0
2,2,0,1,0,0,0,1,0,0,0,0,1
3,2,0,1,0,0,0,1,0,0,0,0,0
3,2,0,1,0,0,0,1,0,0,0,0,0
3,1,0,0,0,0,0,0,0,0,1,0,0
3,1,0,1,1,0,0,0,0,0,1,0,0
2,2,0,0,1,0,0,0,0,0,0,0,1
3,1,0,0,1,0,0,0,0,0,1,0,0
3,1,0,1,1,0,0,0,0,0,1,0,0
3,1,0,1,1,0,0,0,0,0,1,0,0
2,1,0,0,0,0,0,1,0,0,1,0,1
2,2,0,0,0,0,0,1,0,0,0,0,1
1,2,0,0,0,0,0,1,0,0,1,0,1
2,1,0,0,0,0,0,1,0,0,1,0,1
2,2,0,1,0,0,0,0,0,0,0,0,1
3,1,0,1,0,0,0,1,0,0,1,0,0
3,2,0,1,0,0,0,1,0,0,0,0,0
2,2,0,0,0,0,0,1,0,0,0,0,1
3,2,0,1,1,0,0,0,0,0,1,0,0
3,1,0,0,1,0,0,0,0,0,1,0,0
3,1,0,1,1,0,0,0,0,0,0,0,0
3,1,0,0,0,0,0,1,0,0,1,0,0
2,2,0,0,1,0,0,0,0,0,0,0,1
3,2,0,0,0,0,0,0,0,0,1,0,0
3,2,1,0,1,0,0,0,0,0,0,1,0
3,2,0,1,0,0,0,1,0,0,0,0,0
3,1,0,0,1,0,0,0,0,0,1,0,0
3,1,0,0,1,0,0,0,0,0,0,1,0
3,1,0,0,1,0,0,0,0,0,1,0,0
3,2,0,0,1,0,0,0,0,0,1,0,0
3,2,0,1,1,0,0,0,0,0,0,0,0
3,1,0,0,1,0,0,0,0,0,1,0,0
3,2,0,0,0,0,0,0,0,1,0,0,0
2,1,0,0,1,0,0,0,0,0,0,0,1
3,1,0,0,1,0,0,0,0,0,1,0,0
2,2,0,1,1,0,0,0,0,0,0,1,1
3,1,0,0,1,0,0,0,0,0,1,0,0
3,2,0,0,0,0,0,0,0,0,0,0,0
3,1,0,0,1,0,0,0,0,0,0,0,0
3,2,0,1,1,0,0,0,0,0,0,1,0
3,1,0,1,1,0,0,0,0,0,1,0,0
3,2,0,1,1,0,0,0,0,0,0,1,0
3,2,1,0,1,0,0,0,0,0,0,0,0
3,1,1,0,1,0,0,0,0,0,1,0,0
3,1,1,0,1,0,0,0,0,0,1,0,0
2,2,0,1,1,0,0,0,0,0,0,0,1
1,2,1,0,1,0,0,0,0,1,0,0,1
3,1,0,1,1,0,0,0,0,0,1,0,0
3,2,1,1,1,0,0,0,0,0,0,0,0
3,1,1,1,1,0,0,0,0,0,1,0,0
3,2,1,0,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,1,0,0,0,1,1
2,2,1,0,0,0,0,0,0,1,1,0,1
1,2,1,0,0,0,0,1,0,0,0,0,1
2,2,1,1,0,0,0,1,0,0,0,0,1
3,1,1,1,1,0,0,0,0,0,1,0,0
3,2,1,1,0,0,0,1,0,0,0,1,0
2,2,0,0,0,0,0,0,0,0,0,0,1
2,2,1,0,0,0,0,0,0,0,0,0,1
3,1,1,1,0,0,0,1,0,0,1,0,0
3,1,1,0,1,0,0,0,0,0,1,0,0
2,2,1,1,1,0,0,0,0,0,0,0,1
3,1,0,0,1,0,0,0,0,0,1,0,0
3,1,0,1,1,0,0,0,0,0,1,0,0
2,1,0,1,0,0,0,0,0,0,1,0,1
2,1,0,1,1,0,0,0,0,0,1,0,1
2,2,0,1,1,0,0,0,0,0,1,0,1
3,1,0,0,1,0,0,0,0,0,1,0,0
3,1,1,0,1,0,0,0,0,0,1,0,0
3,1,0,0,1,0,0,0,0,0,1,0,0
1,2,0,0,1,0,0,0,0,0,0,0,1
3,2,0,0,1,0,0,0,0,0,0,0,0
2,2,0,1,1,0,0,0,0,0,0,0,1
2,1,0,0,1,0,0,0,0,0,0,1,1
3,1,0,0,1,0,0,0,0,0,1,0,0
2,1,1,0,1,0,0,0,0,0,1,0,1
3,2,0,0,1,0,0,0,0,0,0,0,0
3,1,0,0,1,0,0,0,0,0,1,0,0
2,2,0,0,1,0,0,0,0,0,0,0,1
2,2,0,0,1,0,0,0,0,0,0,0,1
3,2,0,1,1,0,0,0,0,0,0,0,0
2,2,0,0,1,0,0,0,0,0,0,0,1
3,1,0,1,1,0,0,0,0,0,1,0,0
2,2,1,1,1,0,0,0,0,0,0,0,1
3,1,0,0,1,0,0,0,0,0,0,1,0
2,1,0,1,1,0,0,0,0,0,1,0,1
3,2,0,0,1,0,0,0,0,0,0,0,0
2,1,0,1,1,0,0,0,0,0,1,0,1
2,2,0,0,1,0,0,0,0,0,0,0,1
3,1,1,1,1,0,0,0,0,0,1,0,0
2,1,0,1,1,0,0,0,0,0,1,0,1
3,2,0,1,1,0,0,0,0,0,0,0,0
3,2,0,1,0,0,0,0,0,0,0,0,0
3,1,0,1,1,0,0,0,0,0,0,1,0
3,2,0,0,1,0,0,0,0,0,0,0,0
2,1,0,1,1,0,0,0,0,0,1,0,1
2,1,0,0,1,0,0,0,0,0,1,0,1
3,1,0,0,1,0,0,0,0,0,1,0,0
3,2,0,1,1,0,0,0,0,0,0,0,0
3,2,0,1,1,0,0,0,0,0,0,0,0
3,2,0,0,1,0,0,0,0,0,0,0,0
3,1,0,1,1,0,0,0,0,0,1,0,0
3,1,1,1,1,0,0,0,0,0,0,0,0
1,1,1,0,1,0,0,0,0,0,1,0,1
2,2,0,1,1,0,1,0,0,0,0,0,1
3,2,0,0,1,0,0,0,0,0,0,0,0
3,1,0,1,1,0,0,0,0,0,1,0,0
2,2,0,0,1,0,0,0,0,0,0,0,1
2,1,0,0,1,0,0,0,0,0,1,0,1
3,2,0,0,1,0,0,0,0,0,0,0,0
2,2,0,0,1,0,0,0,0,0,0,0,1
3,1,1,0,1,0,0,0,0,0,1,0,0
2,2,0,0,0,0,0,0,0,1,0,0,1
2,1,1,0,1,0,0,0,0,0,1,0,1
3,1,1,1,0,0,0,0,0,0,1,0,0
3,1,0,0,1,0,0,0,0,0,1,0,0
3,2,1,1,0,0,1,0,0,0,0,0,0
3,1,1,0,1,0,0,0,0,0,1,0,0
2,1,1,0,1,0,0,0,0,0,1,0,1
3,1,1,1,1,0,0,0,0,0,1,0,0
3,2,1,1,1,0,0,0,0,0,0,1,0
3,2,0,0,1,0,0,0,0,0,0,0,0
3,1,0,0,1,0,0,0,0,0,1,0,0
3,1,1,0,1,0,0,0,0,1,1,0,0
3,1,0,0,1,0,0,0,0,0,1,0,0
1,2,1,0,0,0,0,0,0,0,0,1,1
3,1,1,1,1,0,0,0,0,0,1,0,0
3,1,1,0,0,0,0,1,0,0,1,0,0
3,2,1,0,1,0,0,0,0,0,0,0,0
3,2,0,1,1,0,1,0,0,0,0,0,0
3,1,1,1,0,0,0,0,0,0,1,0,0
3,2,1,0,1,0,0,0,0,0,1,0,0
2,2,1,0,0,0,0,1,0,1,0,0,1
3,1,1,0,1,0,0,0,0,0,0,1,0
3,2,1,1,1,0,0,0,0,0,1,0,0
3,2,1,0,1,0,0,0,0,0,0,1,0
3,1,1,0,1,0,0,0,0,0,1,0,0
2,1,1,1,1,0,1,0,0,0,1,0,1
2,2,1,0,1,0,0,0,0,0,0,0,1
2,1,1,0,0,0,0,1,0,0,1,0,1
3,1,0,0,0,0,0,0,0,0,1,0,0
2,1,0,0,0,0,0,0,0,0,1,0,1
3,1,1,0,0,0,0,0,0,0,1,0,0
2,2,0,0,1,0,0,0,0,1,0,0,1
3,2,1,1,0,0,0,1,0,0,0,0,0
2,1,0,0,0,0,0,0,0,0,1,0,1
3,1,0,1,1,0,0,0,0,0,0,1,0
3,1,1,0,1,0,0,0,0,0,0,1,0
2,2,0,1,1,0,0,0,0,0,0,0,1
3,1,0,0,1,0,0,0,0,0,0,1,0
3,2,0,1,0,0,0,0,0,0,0,0,0
1,2,0,0,1,0,0,0,0,0,0,1,1
2,2,0,1,1,0,0,0,0,0,0,0,1
1,2,0,0,1,0,0,0,0,0,0,0,1
3,1,0,1,1,0,0,0,0,0,1,0,0
3,1,0,0,1,0,0,0,0,0,1,0,0
1,2,0,1,1,0,0,0,0,0,0,0,1
3,2,0,1,1,0,0,0,0,0,0,0,0
2,1,0,1,1,0,0,0,0,0,1,0,1
2,2,0,0,0,0,0,1,0,0,0,1,1
1,2,0,0,1,0,0,0,0,0,0,1,1
3,1,1,0,1,0,0,0,0,0,0,1,0
2,2,0,1,1,0,0,0,0,0,0,0,1
3,2,0,0,0,0,0,1,0,0,1,0,0
2,1,0,1,1,0,0,0,0,0,1,0,1
3,1,0,0,1,0,0,0,0,0,0,1,0
3,1,0,1,0,0,0,1,0,0,1,0,0
3,2,1,1,1,0,1,0,0,0,0,0,0
3,1,0,1,0,0,0,0,0,0,1,0,0
3,2,0,0,0,0,0,1,0,0,0,0,0
3,1,0,1,1,0,0,0,0,0,1,0,0
3,1,1,0,1,0,0,0,0,0,1,0,0
2,2,0,1,1,0,0,0,0,0,0,0,1
1,2,0,0,0,0,0,0,0,0,0,0,1
2,1,0,1,1,0,0,0,0,0,0,1,1
3,2,0,0,0,0,0,0,0,0,0,0,0
2,2,0,1,0,0,0,0,0,0,0,0,1
2,1,1,1,0,0,0,1,0,0,1,0,1
3,2,0,1,1,0,0,0,0,0,1,0,0
2,2,0,1,1,0,0,0,0,0,0,0,1
3,1,0,1,1,0,0,0,0,0,0,1,0
2,2,0,0,1,0,0,0,0,0,0,0,1
3,1,0,0,1,0,0,0,0,0,1,0,0
2,1,0,0,1,0,0,0,0,0,1,0,1
3,2,0,0,1,0,0,0,0,0,0,0,0
2,2,0,1,0,0,0,0,0,0,0,0,1
3,2,0,1,1,0,0,0,0,0,0,1,0
2,2,0,0,1,0,0,0,0,0,0,1,1
2,1,0,1,1,0,0,0,0,0,1,0,1
2,2,0,1,1,0,0,0,0,0,0,0,1
2,1,0,1,1,0,0,0,0,0,1,0,1
2,2,0,0,1,0,0,0,0,0,0,0,1
2,1,0,1,1,0,0,0,0,0,1,0,1
2,1,0,1,1,0,0,0,0,0,1,0,1
2,2,0,0,1,0,0,1,0,0,0,0,1
3,1,0,1,1,0,0,0,0,0,0,1,0
2,2,0,0,1,0,0,0,0,0,0,1,1
2,2,0,1,1,0,0,0,0,0,0,0,1
3,1,0,0,1,0,0,0,0,0,1,0,0
3,2,0,1,1,0,0,0,0,0,0,0,0
3,1,0,1,1,0,0,0,0,0,1,0,0
2,1,0,1,1,0,0,0,0,0,1,0,1
1,2,0,0,1,0,0,0,0,0,0,0,1
2,2,0,0,1,0,0,0,0,0,0,1,1
2,1,0,1,1,0,0,0,0,0,0,1,1
2,2,0,0,1,0,0,0,0,1,0,0,1
3,1,0,0,1,0,0,0,0,0,1,0,0
3,2,1,1,1,0,0,0,0,0,1,0,0
3,1,0,1,1,0,1,0,0,0,1,0,0
3,1,1,0,1,0,0,0,0,0,1,0,0
3,1,1,1,1,0,0,0,0,0,1,0,0
3,2,1,1,1,0,0,0,0,0,0,0,0
2,2,1,1,1,0,0,0,0,0,0,1,1
2,1,1,1,1,0,0,0,0,0,1,0,1
2,2,1,0,1,0,0,0,0,0,1,0,1
2,1,1,1,1,0,0,0,0,0,1,0,1
3,1,0,1,1,0,0,0,0,0,0,1,0
3,2,0,0,1,0,0,0,0,1,0,0,0
2,2,0,1,0,0,0,0,0,0,0,0,1
2,1,1,0,1,0,0,0,0,1,0,0,1
2,2,1,1,0,0,0,1,0,0,0,0,1
3,2,1,0,1,0,0,0,0,0,0,0,0
3,1,0,1,1,0,0,0,0,0,1,0,0
3,1,1,0,1,0,0,0,0,0,1,0,0
3,2,0,0,1,0,0,0,0,0,0,1,0
3,1,1,0,1,0,0,0,0,0,0,1,0
3,1,1,1,1,0,0,0,0,0,1,0,0
3,1,1,0,1,0,0,0,0,0,1,0,0
2,2,1,1,0,0,0,1,0,0,0,1,1
2,1,0,0,1,0,0,0,0,0,1,0,1
2,2,0,1,1,0,0,0,0,0,0,0,1
3,1,0,1,1,0,0,0,0,0,1,0,0
3,2,1,1,1,0,0,0,0,0,0,0,0
3,1,0,0,1,0,1,0,0,0,1,0,0
2,2,0,0,1,0,0,0,0,0,0,0,1
3,1,0,1,1,0,0,0,0,0,1,0,0
3,2,0,1,0,0,0,1,0,1,0,1,0
2,1,0,0,1,0,0,0,0,0,0,1,1
2,1,0,1,1,0,0,0,0,0,1,0,1
3,1,1,1,1,0,0,0,0,0,1,0,0
3,2,1,0,1,0,0,0,0,0,1,0,0
3,1,0,1,1,0,0,0,0,0,1,0,0
3,2,0,1,1,0,0,0,0,0,1,0,0
2,2,1,1,0,0,0,0,0,0,0,1,1
2,1,0,0,1,0,0,0,0,0,1,0,1
2,2,0,0,1,0,0,0,0,0,0,0,1
2,1,1,1,0,0,0,0,0,0,1,0,1
3,2,0,0,1,0,0,0,0,0,0,1,0
3,2,0,1,1,0,0,0,0,0,0,0,0
3,1,0,0,1,0,0,0,0,0,1,0,0
3,1,0,0,1,0,1,0,0,0,1,0,0
3,1,0,1,1,0,0,0,0,0,0,0,0
3,1,0,0,0,0,0,1,0,0,1,0,0
2,1,0,0,1,0,0,0,0,0,1,0,1
3,2,0,0,0,0,0,0,0,0,0,0,0
2,2,0,1,0,0,0,1,0,0,0,0,1
2,1,0,0,1,0,0,0,0,0,1,0,1
3,1,0,0,1,0,0,0,0,0,0,1,0
2,1,1,1,1,0,0,0,0,0,1,0,1
2,2,0,1,1,0,0,0,0,0,0,0,1
3,1,0,1,1,0,0,0,0,0,1,0,0
2,1,1,1,1,0,0,0,0,0,1,0,1
2,1,0,1,1,0,0,0,0,0,1,0,1
1,2,0,1,1,0,0,0,0,0,0,1,1
3,2,0,0,1,0,0,0,0,0,1,0,0
3,1,0,0,1,0,0,0,0,0,1,0,0
3,1,0,1,0,0,0,1,0,0,0,1,0
2,1,0,0,1,0,0,0,0,0,1,0,1
2,2,0,0,1,0,0,0,0,0,0,0,1
3,2,1,1,0,0,0,0,0,0,0,0,0
3,1,1,1,0,0,0,1,0,0,1,0,0
3,2,0,0,0,0,0,0,0,0,0,1,0
2,1,1,0,1,0,0,0,0,0,1,0,1
3,1,0,1,0,0,0,1,0,0,0,0,0
2,1,0,1,1,0,0,0,0,0,1,0,1
2,2,0,0,1,0,0,0,0,0,0,0,1
2,2,0,0,1,0,0,0,0,1,0,0,1
2,1,0,1,1,0,0,0,0,0,1,0,1
2,1,0,0,1,0,0,0,0,0,0,0,1
3,2,0,0,1,0,0,0,0,1,0,0,0
2,1,0,1,1,0,0,0,0,0,1,0,1
3,2,0,1,0,0,0,1,0,0,0,0,0
3,2,0,0,1,0,0,0,0,0,0,0,0
2,2,0,0,1,0,0,0,0,0,1,0,1
3,2,1,1,0,0,0,1,0,1,0,0,0
2,1,0,0,1,0,0,0,0,0,1,0,1
2,1,0,0,1,0,0,0,0,0,1,0,1
2,1,1,0,0,0,0,0,0,0,1,0,1
1,2,1,1,0,0,0,1,0,0,0,0,1
2,2,1,1,0,0,0,0,0,0,0,1,1
2,1,0,0,1,0,0,0,0,0,0,0,1
3,1,1,0,0,0,0,0,0,0,1,0,0
3,2,0,0,1,0,0,0,0,0,1,0,0
3,1,1,0,1,0,0,0,0,0,1,0,0
3,2,1,0,0,0,0,1,0,0,0,0,0
3,1,0,1,1,0,0,0,0,0,1,0,0
2,1,1,0,1,0,0,0,0,0,1,0,1
2,2,1,0,0,0,0,0,0,0,0,0,1
1,2,0,0,1,0,0,0,0,0,0,0,1
1,1,1,0,1,0,0,0,0,0,1,0,1
3,2,0,0,0,0,0,1,0,1,0,0,0
3,2,0,1,1,0,0,0,0,0,1,0,0
3,1,0,1,0,0,0,0,0,1,0,1,0
3,1,0,0,1,0,0,0,0,0,1,0,0
3,1,0,0,1,0,0,0,0,0,0,1,0
2,1,0,1,0,0,0,0,0,0,1,0,1
3,2,0,0,1,0,0,0,0,1,0,0,0
2,2,0,0,0,0,0,1,0,1,0,0,1
2,2,0,1,1,0,0,0,0,0,1,0,1
3,2,0,0,1,0,0,0,0,0,1,0,0
3,1,0,0,1,0,0,0,0,0,1,0,0
2,1,0,1,1,0,0,0,0,0,1,0,1
3,2,0,1,0,0,0,1,0,1,0,1,0
2,1,1,1,1,0,0,0,0,0,1,0,1
3,1,1,0,0,0,0,1,0,0,1,0,0
3,2,0,0,1,0,0,0,0,0,0,0,0
3,1,0,0,1,0,0,0,0,0,1,0,0
1,2,1,1,1,0,0,0,0,0,0,1,1
2,1,1,0,1,0,0,0,0,0,0,1,1
2,2,0,0,1,0,0,0,0,0,0,0,1
